index,bnf_code,bnf_name,practice,stripped_bnf
10303,0801030P0AACWCW,Urgosorb Silver Rope 2.5cm x 30cm Wound,M85026,080103
10304,23960709621,Doves Farm_G/F Rice Flour,Y05190,239607
10305,0310000N0BCAFAH,ReadyWrap Knee Lymph Gmt,G81662,031000
10306,21270000746,Coloplast_SenSura Flex B/Plt 90mm C/Fit,K82062,212700
10307,21270000232,Sure-Amp_Lido HCl Inj 1% 10ml Amp,Y04493,212700
10308,23945909500,Subcuvia_Inj 160mg/ml 5ml Vl,Y04328,239459
10309,091101000AACSCS,Juzo Dynamic Class 1 Armsleeve Lymph Gmt,P89007,091101
1031,0408010H0BBAKBJ,Comfeel Plus Pressure Relieving 10cm Dia,M81043,040801
10310,0904010ADBLAAAA,Scanpor 1.25cm x 10m Surg Adh Tape Perm,Y02325,090401
10311,0411000G0AAAFAF,Proguanil HCl_Tab 100mg,M83082,041100
10312,0202020U0BBAAAA,Medicareplus_Medi Derma-Pro Foam & Spy I,C85007,020202
10313,0206010K0BBADAF,Nex Tube Holder Tracheo,Y04530,020601
10314,090402000BBXHA0,Welland_Ovation Mini Drnbl Pouch + Vert,A81042,090402
10315,090900000BBKVA0,Arcoxia_Tab 90mg,M85167,090900
10316,0407020A0BKACBE,Lactic Acid 10%/Aq_Crm,M83639,040702
10317,23303453013,Dario Lite (Reagent)_ Strips,Y02658,233034
10318,23941009776,Hydrocort/Pramocaine_Foam Enema (40D),K84055,239410
10319,21270000402,K-Soft Long 10cm x 4.5m M/Layer Compress,Y02589,212700
1032,23300263036,B.Braun_Almarys Pref Closed Bag Beige 25,Y04195,233002
10320,0407020AGAAAGAG,Pregnyl_Inj 5 000u Pdr Amp + Dil,E82620,040702
10321,21330000103,Axalid_Cap 25mg,E83638,213300
10322,23945909570,Jobst Elvarex Plus For L/Extrem CL2 Foot,Y00808,239459
10323,091000000BBWIA0,DesmoMelt_Oral Lyoph 240mcg,Y05101,091000
10324,1311050U0BCAAAA,Methotrexate_Inj 100mg/ml 10ml Vl,Y04882,131105
10325,21010230148,OptiChamber Diamond + Lge LiteTouch Mask,Y04098,210102
10326,23961009687,Entresto_Tab 49mg/51mg,E87006,239610
10327,1305020C0AAABAB,Salts_Confidence Convex Urost Supersoft,J81653,130502
10328,23250602500,Intron A_Inj M/D Pen 25mu/ml 1.2ml Carp,M92035,232506
10329,1501041T0AAARAR,Calprofen_Oral Susp 100mg/5ml S/F,Y04240,150104
1033,0407020B0AAABAB,Bard_Urisac Leg Drain Bag Short Tube 350,Y04984,040702
10330,0906024N0AAAGAG,CliniFast 17.5cm x 1m (Beige) Stkntte El,Y05063,090602
10331,20032400005,Ketoprofen_Suppos 100mg,Y01914,200324
10332,23350703691,Mesorb 10cm x 20cm Pfa Cellulose Dress,P82009,233507
10333,21270002081,Welland_Aura Drnbl Ileo Pouch Maxi Clr C,H81045,212700
10334,23944809755,Nipatra_Tab Chble 100mg,Y03329,239448
10335,0906024N0AABZBZ,Desogestrel_Tab 75mcg,B85009,090602
10336,091200000BFPCA0,Carbocisteine_Oral Soln 125mg/5ml,G85715,091200
10337,090401000BBHLA0,Efient_Tab 5mg,M82013,090401
10338,23305951100,Therabite Bite Pad,H83006,233059
10339,0212000AAAAAAAA,Difflam_Crm 3%,M84034,021200
1034,0604030Q0BBAFAI,Strattera_Cap 18mg,G82165,060403
10340,20100000538,Class 11 Stnd C/Kt Kneecp Elas Hose,K82032,201000
10341,20020200903,Red Fox_Uriflo Ster Leg Bag Short Tube S,Y00279,200202
10342,20030100436,Insupen Needles Pen Inj Screw On 6mm/32,F85699,200301
10343,22506055004,Nexium_Gran Sach G/R 10mg,C81031,225060
10344,0905021L0AAASAS,Ovex_Oral Susp 100mg/5ml,G82702,090502
10345,23552405509,Allevyn Lite 10cm x 10cm Wound Dress Pol,C81004,235524
10346,0304010E0BBABAB,Hollister_Conform 2 + Lock/Roll Maxi Drn,N81083,030401
10347,1104010I0AAATAT,Aspen_Sorbaderm No-Sting Barrier Film 3m,C82052,110401
10348,23300263105,Solpadol_Capl 30mg/500mg,L83100,233002
10349,0410020B0AAAQAQ,Maneo_Tab 150mg M/R,Y03706,041002
1035,20030900292,Juzo Dynamic Class 3 Thigh+w/a Open Toe,M86624,200309
10350,1001030U0AABWBW,FastClix Lancets 0.3mm/30 Gauge,Y00390,100103
10351,20200000321,Tetracai_Gel 4%,G85105,202000
10352,0803042A0BBABAB,Codeine Phos_Tab 60mg,D81029,080304
10353,20030600342,Healthgard Film 10cm x 12cm VP Adh Film,L83078,200306
10354,23604106484,Menthoderm_Crm 1%,G81047,236041
10355,090602800AAANAN,FoamLite 10cm x 10cm Wound Dress Soft Sl,J83040,090602
10356,22902409131,BiAlimenta_G/F Pasta Tubetti,Y03777,229024
10357,090605000BBGTA0,Sod Chlor_Inj 30% 50ml Vl,H83027,090605
10358,0901030J0BBAHAH,Flutiform_Inha 50/5mcg (120 D),C84688,090103
10359,0202020L0AAADAD,UrgoKTwo Size25-32cm(10cm)Reduced LtxFre,K81066,020202
1036,0409010H0BIABAR,Sildenafil_Tab 20mg,E87057,040901
10360,23945609400,Genotropin MiniQuick_Inj 1.4mg Pfs Cart,P91012,239456
10361,0906040G0CHAABR,Marlen_SuperFlat Drnbl Ileo Pouch S/Cove,E85721,090604
10362,21270000344,Tradorec XL_Tab 300mg,Y03546,212700
10363,0304010D0BJAAAB,Azithromycin_Oral Susp 200mg/5ml,Y04584,030401
10364,090501100BBCBAD,Hollister_Conform 2 Urost Pouch Beige 45,G82160,090501
10365,0301011R0BYAAAP,Hollister_Conform 2 Urost Pouch Transpt,Y05763,030101
10366,190205500BCIXA0,Nutrison Pack_Energy,K81010,190205
10367,0102000P0BHAAAB,Keflex_Cap 500mg,M85025,010200
10368,0105010B0AAACAC,Opus_SkinSafe Non Sting Prote Film,M83075,010501
10369,23350103703,Welland_Aura Closed Pouch Maxi Beige C/F,E87755,233501
1037,0906026M0AABJBJ,Mediven harmony Class 1 Armsleeve Lymph,Y04053,090602
10370,091000000AABLBL,Calamine & Coal Tar_Oint,H85001,091000
10371,21270000879,Instanyl_Nsl Spy 50mcg/0.1ml Ud (6D),G82721,212700
10372,0402010AGAAAAAA,Venosan 5000 Class 1 (5001) B/Knee Lymph,Y04929,040201
10373,0307000R0AAAAAA,Dulaglutide_Inj 1.5mg/0.5ml Pf Dev,L83070,030700
10374,22806208001,Docusate Sod_Cap 100mg,Y05459,228062
10375,0602010V0AADCDC,Convatec_Esteem Syner Closed Pch + Fltr,Y03622,060201
10376,22502085011,Blue Dot Microporous 2.5cmx10m Surg Adh,F85623,225020
10377,091000000BBWUA0,WoundASSIST TNP Med/Lge Wound Dress Pack,G82730,091000
10378,0906050P0BJADAK,Adalimumab_Inj 40mg/0.8ml Pfs,G81021,090605
10379,0703010E0AAAEAE,ProSource_Jelly (3 Flav),G82698,070301
1038,1502010C0BBAHAK,Diamorph HCl_Reefer 20mg,P84068,150201
10380,21020001384,Dario Lancets 0.31mm/30 Gauge,E82076,210200
10381,21020001298,Sondate XL_Tab 300mg,Y04506,210200
10382,23301083003,Survimed OPD_HN Liq,P81778,233010
10383,0101010L0BEACA0,SASH_Stoma Shield Made to Measure,Y05556,010101
10384,0203020I0AABTBT,Hibi_Liquid Hand Rub+ Soln 0.5%,A87008,020302
10385,090607000BBAHA0,Quetiapine_Oral Soln 50mg/5ml,J82646,090607
10386,20050300185,Mydriacyl_Eye Dps 1%,J83006,200503
10387,23301023227,ActivHeal Hydrocolloid Foam 15cm x 15cm,Y01709,233010
10388,20050300305,Estradiol Val/Norgestrel_Tab 2mg/500mcg,D82028,200503
10389,1306010I0BFAAAF,Hollister_Moderma Flex Clsd Pch+AF300 Fl,G85112,130601
1039,130201100BBAQA0,Ephed HCl_Throat Spy 2%,P81169,130201
10390,0503010AHBBAAAA,Flexicare_Leg Bag Ster Adjustable Tube 5,Y05284,050301
10391,0704020ADAAAAAA,Silvercel 11cm x 11cm Wound Dress H/Coll,Y04537,070402
10392,090401000BBRYA0,Teleflex SafetyCat Paed Size 8-10 (50-Pa,B81015,090401
10393,0410030A0BDABAB,Payne_Soft Coned Top Mk11,Y03710,041003
10394,0103010T0BUAAAP,Provox FreeHands HME FlexiVoice Med Trac,P91029,010301
10395,0408010H0AABRBR,E45 Sun_Sunstick Spf 25,C88070,040801
10396,1404000N0AAABAB,Methotrexate_Inj 25mg/1ml PF Pen,M83143,140400
10397,0409030R0BBAAAA,Trazodone HCl_Cap 100mg,G81045,040903
10398,1001010J0DHAAAD,Welland_FreeStyle Vie Closed Pouch Clr M,P81159,100101
10399,0704030G0BBAAAC,Coloplast SpeediCath Male Size 16-18 (30,E82661,070403
104,23941010050,Diazemuls_Inj 5mg/ml 2ml Amp,M82044,239410
1040,0302000N0BIABBG,Vitasavoury 200_Pdr (Golden Veg),D83015,030200
10400,23600106306,Macilax_Paed Pdr Sach 6.9g,Y03377,236001
10401,22301063000,LoFric Nelaton Tieman Tip 10-18 (25-Pack,H85049,223010
10402,0607010T0AAABAB,Jevity Plus_Liq,F86701,060701
10403,0501060D0AAAHAH,Sod Chlor_Neb Soln 7% 5ml Btl,Y04437,050106
10404,0410020B0BBATAT,Benzalk Chlor/Cetrimide_Crm 0.01/0.2%,G82790,041002
10405,0302000C0BFAEAT,Calc Carb_Tab 300mg,G85011,030200
10406,0908010AFAAABAB,Welland_FreeStyle Vie Curvex Urost Pch C,Y03052,090801
10407,23354803510,Rusch Soft Red Rubb Jaques Nelaton Male,Y04062,233548
10408,0212000U0BFAAAV,Oakmed_Option Ileo Oval Pch+Fltr S/Cover,L85065,021200
10409,23945909504,Kendall Foam Plus 10cm x 10cm Wound Dres,E82094,239459
1041,0106020J0BBAAAA,Mediven Active Class 2 B/Knee Closed Toe,C84680,010602
10410,23945609482,varicase Class 2 B/Knee C/T Compress Soc,E83654,239456
10411,0601021M0BGAAAM,Coal Tar Soln 5%/Betameth Val .025%_Oint,Y05080,060102
10412,1502010S0AAAIAI,Algivon 10cm x 10cm Wound Dress Algin St,C88014,150201
10413,040801050AAAXAX,Diazoxide_Oral Susp 5mg/5ml,Y04662,040801
10414,21270001673,PolyMem 10cm x 61cm Wound Dress Polyuret,F81102,212700
10415,23940709723,VaxAid Erection Ring 20mm Constrictor Ri,K84080,239407
10416,23941009990,Benylin_Chesty Coughs Original,Y04772,239410
10417,22502085006,HaemoFine Needles Pen Inj Screw On 10mm/,E82023,225020
10418,23944809733,Skinnies Silk Leggings Adult Med Silk Ga,A81047,239448
10419,1001030U0AABMBM,Vega_Co-Enzyme Q10 V/Cap 30mg,P85017,100103
1042,21140000008,Dretine_Tab 30mcg/3mg,H82034,211400
10420,22902199027,Vedrop_Oral Soln 50mg/ml,D81636,229021
10421,0906040G0BWALBI,ActivHeal Aquafiber 10cm x 10cm Wound Dr,L83018,090604
10422,23303373071,Milex Gellhorn Pess Slc Short Stem 83mm,Y02112,233033
10423,0407010H0BEALAC,Venosan 7000 Class 3 (7003) B/Knee Close,G83672,040701
10424,0702020X0AAAAAA,B.Braun_Almarys Twin + B/Plt 80mm,P83029,070202
10425,23354803521,Colecal & Calc_Tab 400u/1.5g,P84032,233548
10426,1311020L0AAAIAI,Nimenrix_Vac 0.5ml Dil + Pfs,P92620,131102
10427,0906040G0BEAABE,Scandishake Mix_Pdr Sach 85g (Unflav),A82006,090604
10428,0404000M0AAAYAY,Eye Essentials_Cap,B85018,040400
10429,22800108005,Dexameth_Eye Dps 0.1% 0.5ml Ud P/F,Y05314,228001
1043,0105020E0BBAAAA,Barkat_G/F W/F Spiral,K83052,010502
10430,21011300120,C-View Post-Op 10cm x 12cm VP Adh Film D,H84020,210113
10431,23350703797,Flunarizine HCl_Tab 10mg,L81035,233507
10432,0410020B0BDACAP,Provox Fltr HME LaryClip Tracheo B/Aid,L84030,041002
10433,21210000005,Maruxa_Tab 20mg,L83628,212100
10434,20090001098,Epilim Chrono 300_Tab 300mg C/R,Y00613,200900
10435,0802020U0AAADAD,Vencarm XL_Cap 75mg,Y05419,080202
10436,0604020T0BBABAA,Sorbsan Silver Plus 10cm x 15cm Wound Dr,L82617,060402
10437,090401000BBPVA0,Mafamoz_Tab 62.5mg/25mg,Y00419,090401
10438,0202010P0BGAAAD,Adpore 10cm x 15cm Adh Dress Pfa,C81052,020201
10439,22806208003,Flamatak MR_Tab 100mg,Y05542,228062
1044,0701010T0BCAAAF,Zetuvit E 20cm x 20cm Pfa Cellulose Dres,Y03933,070101
10440,23351003760,Edge Adhesive,A88022,233510
10441,21270001714,Diclofenac Sod_Liq Spec 40mg/5ml,B86672,212700
10442,0406000A0AAAAAA,Liothyronine Sod_Tab 25mcg (Spec),F81012,040600
10443,21020000927,Osmolite 1.5kcal_Liq,A89041,210200
10444,0906050P0BJACAF,Cilodex_Ear Dps,C81629,090605
10445,1106000AKAAAAAA,Loperamide HCl/Simeticone_Tab 2mg/125mg,A89032,110600
10446,0206020C0BJAEAE,Hollister_Moderma Flex Convex Drnbl Pch,A86031,020602
10447,20090000679,B.Braun_Almarys Twin + B/Plt 60mm,F86707,200900
10448,090504100BBFVA0,Alendronic Acid_Oral Soln 70mg/100ml S/F,G84004,090504
10449,22902199018,Eurax_Lot 10%,F84122,229021
1045,21300000701,Macoflex N_Sod Chlor I/V Inf 0.9% 100ml,F83003,213000
10450,0906060Q0BEABAZ,Lecaent_Cap 225mg,G82061,090606
10451,23600706281,Fycompa_Tab 12mg,Y04102,236007
10452,1201010Z0BDAAAC,Class 11 Stnd Flbd Kt Ank Elas Hose,F85061,120101
10453,0206010K0CGAAAE,Aranesp_Inj 10mcg/0.4ml Pfs,Y05158,020601
10454,23453374511,V.A.C. GranuFoam Silver + SensaT.R.A.C M,G81018,234533
10455,0205020E0BBAAAC,Altiven Class 2 Hold Up Closed Toe Lymph,J82154,020502
10456,0407020A0BFAFBW,Benadryl_Allergy Relief Cap 8mg,E82055,040702
10457,0310000E0BBAAAA,Telfa AMD Island 10cm x 25.5cm Adh Dress,Y00535,031000
10458,20200000234,Payne_Gu Sle Chambered Blk Rubb Bag For,Y05503,202000
10459,1304000D0AACCCC,FlavourPac_Pdr Sach Tropical 4g,Y03094,130400
1046,1309000S0AAABAB,KytoCel 15cm x 15cm Wound Dress Protease,Y02385,130900
10460,0502010C0BBAAAA,Emeside_Syr Paed 250mg/5ml Blkcurrant,N81023,050201
10461,20020200484,Welland_FreeStyle 2-Piece Convex Flng 55,Y02774,200202
10462,0501120L0BBAAAA,Juzo Classic Class 1 Gauntlet Lymph Gmt,G82022,050112
10463,1306010C0AAAAAA,Altiven M/M Class 3 Thigh Hold-up Closed,D82081,130601
10464,1001010J0AAADAD,Hydroxocobalamin_Inj 5mg/ml 2ml Amp,Y04764,100101
10465,0802040J0AAAXAX,Diltiazem HCl_Cap 300mg M/R,B82103,080204
10466,21270002122,Tiagabine_Liq Spec 2.5mg/5ml,Y05592,212700
10467,1305020S0BHAAAA,PolyMem Finger/Toe Size 2 Wound Dress Po,Y02684,130502
10468,0106040N0AAAAAA,OpSite Flexifix 10cm x 1m VP Adh Film Dr,Y01982,010604
10469,22902199005,Vascalpha_Tab 5mg M/R (Almus),F84692,229021
1047,23303373067,Methocarbamol_Tab 750mg,Y00090,233033
10470,1304000V0AABCBC,Care_Decongestant Oral Soln 30mg/5ml S/F,Y00424,130400
10471,20050200130,Lamisil_Tab 250mg,Y04775,200502
10472,0307000Q0BBAAAA,Prezista_Oral Susp 100mg/ml,F82661,030700
10473,0202010D0AABEBE,Levothyrox Sod_Inj 200mcg Vl (Dry),P84018,020201
10474,23803328000,Sod Feredetate_Oral Soln 190mg/5ml S/F,C82008,238033
10475,20200000319,Original Andrews Salts_Eff Pdr,A89006,202000
10476,23301023001,Ofloxacin_Ear Dps 0.3%,E85120,233010
10477,0407042F0AAAHAH,Welland_Aura Convex Drnbl Ileo Pouch Min,E82012,040704
10478,21200000082,Buchanan Tracheo Prote Lge,J83042,212000
10479,090401000BBPGA0,Hollister_Moderma Flex Urost Bag Beige 2,Y04618,090401
1048,23355603854,Barkat_G/F W/F Ice Crm Cone,P83021,233556
10480,20090000973,Ondansetron HCl_Orodisper Film 8mg S/F,M82016,200900
10481,20100000618,Tesco_Multivit Tab,P88044,201000
10482,1001010AJAAADAD,DreamSkin Baby Leggings + F/Feet 18-24 M,G82046,100101
10483,23963459607,Amaryl_Tab 4mg,B81094,239634
10484,130201000BBLNA0,Oakmed_Option Stoma Cap,K84624,130201
10485,23601006344,Levothyrox Sod_Cap 150mcg,Y02628,236010
10486,23301083117,Biatain Soft-Hold 10cm x 20cm Wound Dres,M83711,233010
10487,23353453778,Dansac_Nova 2 Flng 55mm P/Cut 40mm,L83646,233534
10488,23353453745,Acarbose_Tab 50mg,N81618,233534
10489,0409010X0BBAGAG,Zomorph_Cap 30mg,C81064,040901
1049,23603456374,L.IN.C_LINC-Flo Leg Bag 500ml Adjustable,Y04765,236034
10490,1106000AEAAAAAA,Colecal_Oral Dps 2 500u/ml S/F,Y05297,110600
10491,23350703767,Paracet_Pdr Sach 650mg,B81026,233507
10492,1106000Z0BBAEAP,Haldol Decan_Inj Soln 100mg/ml 1ml Amp,Y05342,110600
10493,21070630164,SLO Milkshake+2_Pdr Sach 50g (Choc),G82049,210706
10494,090401080BFABBD,Farco-fill Protect 10ml Cath Inflation S,D81008,090401
10495,0501013K0AAAFAF,Imuvac_Vac 0.5ml Pfs,M87625,050101
10496,1002010Q0AAASAS,Erymax_Cap E/C 250mg,K82027,100201
10497,0601060W0BCAAA0,Qufora All Slc + Integ Ball Size 12-20 5,A83015,060106
10498,21270000159,TYR Cooler_10 Liq,Y04713,212700
10499,0906040G0DFAGEK,Motilium_Tab 10mg,C81069,090604
105,091200000BFQFDY,Kerraped PegAssist Insole (replacement),Y04011,091200
1050,0501070I0BCABAB,Able Spacer + Sml/Med Mask,E85005,050107
10500,20030100393,BecoAllergy_Tab 10mg,G82107,200301
10501,0302000C0AAABAB,Phytomenadione_Tab 10mg,Y05207,030200
10502,0904010AIBBAAAA,Adenosine_I/V Inf 3mg/ml 2ml Vl,M84040,090401
10503,1305020X0AAAAAA,Zeroguent Crm,L83655,130502
10504,0904010T0BGADAD,Advazorb Border Lite 12.5cm x 12.5cm Wou,E85083,090401
10505,20030100100,Wool Fat_(S),Y01137,200301
10506,1202010M0BDABAD,Chlorhex Glucon_Soln 4%,Y04779,120201
10507,0703010F0BJAAAE,GlucoZen Lancets 0.36mm/28 Gauge,H83611,070301
10508,1304000N0AABDBD,Juzo Dynamic Class 2 Thigh C/T + Wide Sl,Y05013,130400
10509,23605606192,Juzo Attractive Class 2 B/Knee O/Toe + S,Y04134,236056
1051,1305020L0AAAMAM,Tarodent_Mthwsh 0.2%,Y04475,130502
10510,20200000230,Enalapril Mal_Tab 10mg,H81615,202000
10511,091200000BCQEA0,Ventra_Cap G/R 40mg,M85041,091200
10512,23301023190,Coal Tar Soln 10%/Clobetasol 0.05%_Oint,F82022,233010
10513,23600456157,Evotrox_Oral Soln 50mcg/5ml,N82655,236004
10514,21270000628,Eesiban ESTS 6.25cm x 1m Stkntte Elasctd,L83642,212700
10515,21180000015,Formflex Natural 5cm x 2.7m Sub-Compress,M85033,211800
10516,1002010Q0AAAPAP,DermaSilk Body Suit 18-24 Months Silk Ga,P84029,100201
10517,1305020A0BBABAB,Altiven Class 2 B/Knee Open Toe Lymph Gm,Y01297,130502
10518,0408010G0AAASAS,Bio-Mari Plus_Cap,E84706,040801
10519,0404000M0AAAZAZ,Triamcinol Aceton_Inj 40mg/ml 1ml Vl,Y03587,040400
1052,0407020B0AAAAAA,Colecal_Cap 10 000u,E85042,040702
10520,0604011L0BZAABK,Progynova TS_Patch 100mcg/24hrs,Y05368,060401
10521,23300263096,P.K._Aid 4 Pdr,Y03665,233002
10522,23604806015,Diflucortolone Val_Oint Fte 0.3%,Y04579,236048
10523,23303373048,HealthAid_Ginkgo Biloba Root Ext Cap 5g,Y02439,233033
10524,23944810019,Detrusitol XL_Cap 4mg,Y05312,239448
10525,23050900501,Dansac_Non Sting Adh Remover A/Spy 50ml,Y02307,230509
10526,23303373034,Prednisolone Sod Phos_Eye Dps 0.3%,P88004,233033
10527,1001010L0BQABAN,Dulcolax_Suppos Child 5mg,Y04173,100101
10528,23355603783,Mepilex Heel Ag 15cm x 22cm Wound Dress,B83628,233556
10529,0403030Q0AAAKAK,OptiLube Active CHG Free Syrg Lubricant,J81086,040303
1053,0901020G0CPAABF,SurePress 10cm x 3m High Compress Band,B84004,090102
10530,21060100120,Verapamil HCl_Oral Soln 40mg/5ml S/F,Y02354,210601
10531,0501120L0AAAAAA,Carnitor_Tab Chble 1g,F84006,050112
10532,1311020L0BNABAI,Vanquoral_Cap 25mg,B87003,131102
10533,1305020S0AADBDB,Acetazolamide_Oral Susp 250mg/5ml,L83011,130502
10534,23604806229,Qvar 50 E-Breathe_Inha 50mcg (200 D),M87009,236048
10535,0704020J0AAATAT,Gppe Crm_Trimovate,M85016,070402
10536,190205500BBHIA0,Parmid XL_Tab 10mg M/R,F85030,190205
10537,0410020B0BCAPBY,Sigvaris MTM Optiform Flex Class 1 Short,H81082,041002
10538,20030100700,Coloplast_SenSura Mio Flex Clsd Bag Midi,Y05562,200301
10539,0406000L0AAAKAK,Alhydran Crm 30ml Wound Dress,G85031,040600
1054,23944809763,Umeclidinium Brom_Inh 65mcg (30D),D81645,239448
10540,23943350024,Doxazosin Mesil_Liq Spec 8mg/5ml,F81648,239433
10541,20090000987,Modecate_Inj 25mg/ml 0.5ml Amp,Y05012,200900
10542,21270000525,Renavit_Tab,Y05433,212700
10543,23605606273,Hydrocort/Sulfur_Crm 1%/0.5%,P82022,236056
10544,21060100425,Clonidine HCl_Oral Soln 50mcg/5ml,Y01802,210601
10545,23251052504,365 Transpt Island 10cm x 25cm VP Adh Fi,F84733,232510
10546,0101021C0AACXCX,Mini-Plasco_Water For Inj 10ml Amp,G82094,010102
10547,1305020W0BBAAAA,Oakmed Option Wound Manager Sml + Access,Y03972,130502
10548,0411000H0AAABAB,Anusol_Oint,A89010,041100
10549,0407020L0AAABAB,Nurofen Express_Tab 256mg,A87011,040702
1055,23351003796,Salts_Confidence Natural AdvanceDrnblPch,Y04399,233510
10550,0501070W0AAAAAA,Singulair_Tab Paed Chble 4mg,G81689,050107
10551,20031500040,Co-Trimoxazole_Oral Susp 480mg/5ml,Y01661,200315
10552,0301040R0BCAAAB,Rizatriptan_Tab 5mg,Y03067,030104
10553,0407041F0AAAJAJ,Blephaclean_Eye Lid Wipe (Drug),A87014,040704
10554,23960109794,Asasantin Ret_Cap,F84735,239601
10555,0603010I0AABHBH,Curea P1 20cm x 30cm Wound Dress Proteas,F81606,060301
10556,1304000T0BBAHCD,Salts_Second Nature Convex Insert 45mm (,Y04943,130400
10557,0407020ADBBAAAA,Chloromycetin_Eye Oint 1%,P84626,040702
10558,0309010L0BFABAV,NeoRecormon 5000_Inj 5 000u/0.3ml Pfs,M86639,030901
10559,23945909475,Pot Chlor_Oral Soln 375mg/5ml S/F,Y03486,239459
1056,23303243044,Armour_Thyroid Tab 30mg,Y00352,233032
10560,23603356225,KerraFoam Gentle Border 7.5cm x 7.5cm Wo,B83620,236033
10561,20090000845,buddy Leg Long + 90mm Lge Aperture Prote,E86001,200900
10562,0408010AEBDAAAA,Clonidine HCl_Liq Spec 15mcg/5ml,B86024,040801
10563,21270001801,Haddenham Star Cotton Class 2 Thigh Grip,Y02624,212700
10564,090402000BBCEA0,Mianserin HCl_Tab 10mg,L85047,090402
10565,130201000BBJGCA,Longtec_Tab 120mg M/R,Y03852,130201
10566,0703010E0BSAAAF,Omeprazole_Liq Spec 4mg/5ml,Y00617,070301
10567,0601023AVBBAAAA,Mesalazine_Gran Sach G/R 1g M/R S/F,L82023,060102
10568,1001050A0AAADAD,Estradiol_Pess 10mcg,Y04812,100105
10569,21230000102,Viscotears_Eye Gel 2mg/g 0.6ml Ud,Y02652,212300
1057,23351003798,Strattera_Cap 80mg,C84031,233510
10570,23301023229,Oleeva Fabric 4cm x 13cm Wound Dress Slc,M81067,233010
10571,0605010S0AABQBQ,Neon Verifine Needles Pen Inj Screw On 5,Y00196,060501
10572,23303373044,Salts_Confidence Gold Drnbl Lge Pouch O/,M83043,233033
10573,22301003064,Sigvaris MTM Optiform Hold CL2 Thigh C/T,J82022,223010
10574,21270001242,Colecal + Calc Phos_Pdr Sach 800u/3.1g,C82048,212700
10575,1304000D0BCABBD,Quetiapine_Tab 100mg,F86040,130400
10576,0902021X0BCABAE,Vivioptal_Jnr Liq,Y02968,090202
10577,21240000170,Lisinopril_Liq Spec 10mg/5ml,F81184,212400
10578,0904010AABFACAL,Peak_Combimate Ostomy Belt Adj Elas 50mm,Y05136,090401
10579,090402000BBUSA0,Altiven M/M Class 2 B/Knee Open Toe Lymp,Y01925,090402
1058,1003020Y0BDABAC,Vitasavoury 200_Pdr (Mixed Flavours),P92020,100302
10580,1306010T0AABBBB,Marlen_Ultramax Closed Bag Transpt Conve,Y03879,130601
10581,0607020D0BBAAAA,Altiven CL2 A/Sleeve Axilla-Wrist + Grip,Y03331,060702
10582,23351003704,Colestyramine_Liq Spec 500mg/5ml,Y02478,233510
10583,21270001734,Mysoline_Tab 250mg,Y04293,212700
10584,0906040G0BEAEBI,Vamju_Tab 30mg M/R,Y04585,090604
10585,0408010I0BCAAAA,Hydromol_Bath & Shower Emollient,F82040,040801
10586,0206020B0BBABAB,Nystatin_Crm 100 000u/g,Y01685,020602
10587,1202020P0AAACAC,GA amino5_Oral Pdr Sach 6g,G85035,120202
10588,21010900879,Jade_Connctr For Night Bag,C86621,210109
10589,1304000C0AABABA,Tamsulosin HCL_Oral Susp 400mcg/5ml,Y01118,130400
1059,23600456194,Elleste Solo MX 80_Patch 80mcg/24hrs,Y04069,236004
10590,0605020E0AABLBL,Mag Cit_Cap 100mg,Y03421,060502
10591,20030600495,Indivina_Tab 2mg/5mg,B86042,200306
10592,21270001660,Pyrazinamide_Liq Spec 500mg/5ml,Y01756,212700
10593,0406000M0AAABAB,Askina Biofilm Transpt 20cm x 20cm Wound,J83033,040600
10594,091200000AAEEEE,Melatonin_Tab 5mg,Y04257,091200
10595,21020001300,Fluticasone Prop_Pdr For Inh 100mcg(60D),M85154,210200
10596,22500505025,AcuBond Tracheo Prote,M87001,225005
10597,20090000683,Teleflex_Night Drain Bag + Sle Use Tap 2,M88626,200900
10598,23920109202,Sigvaris MTM Cotton Class 2 B/Knee O/T +,K81069,239201
10599,1106000P0AAACAC,Cutimed Gel 8g Wound Dress H/Gel Ster,P89019,110600
106,0906022K0AAAGAG,Sigvaris MTM Optiform Hold Class 1 Capri,N84009,090602
1060,20031500004,Simvastatin_Tab 40mg,Y01742,200315
